clause,true_label,output
or use any kind of software to “crawl” or “spider” any part of the Site,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""or use any kind of software to “crawl” or “spider” any part of the Site""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair and transparent."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking"
"We may place our statistics cookies on your device. The information collected using our statistics cookies is used by us or for our benefit, to improve our website experience or for other statistics gathering purposes.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""We may place our statistics cookies on your device. The information collected using our statistics cookies is used by us or for our benefit, to improve our website experience or for other statistics gathering purposes.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Amber"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is fair."", ""viol"
"AND USERS WAIVE CERTAIN RIGHTS TO PARTICIPATE IN CLASS ACTIONS (AS DETAILED IN THE DISPUTE RESOLUTION, ARBITRATION AND CLASS ACTION WAIVER IN SECTION 19 BELOW).",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""AND USERS WAIVE CERTAIN RIGHTS TO PARTICIPATE IN CLASS ACTIONS (AS DETAILED IN THE DISPUTE RESOLUTION, ARBITRATION AND CLASS ACTION WAIVER IN SECTION 19 BELOW).""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user"
"We reserve the right to monitor, terminate, suspend, or delete any User Account at any time in Our sole discretion. We have no obligation to comment on any reasons for account monitoring, termination, suspension, or deletion.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""We reserve the right to monitor, terminate, suspend, or delete any User Account at any time in Our sole discretion. We have no obligation to comment on any reasons for account monitoring, termination, suspension, or deletion.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair and transparent."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking"
"To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us. This information is typically collected through a variety of tracking technologies, including cookies, web beacons, Flash objects, log files, and similar technology (collectively, “tracking technologies”).",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""To provide a personalized learning and high-quality experience for our users, we may use various technologies that automatically record certain technical information from your browser or device when you visit our website, read our emails, use our Service or otherwise engage with us. This information is typically collected through a variety of tracking technologies, including cookies, web beacons, Flash objects, log files, and similar technology (collectively, “tracking technologies”).""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{
  ""risk_status"": ""Red"",
  ""dark_pattern_category"": ""User Rights"",
  ""explanation"": ""This clause may negatively affect user rights and user control."",
  ""violated_statute"": ""GDPR""
}"
"In connection with your use of the Services, we may send you service announcements, administrative messages, and other information. You may opt out of some of those communications.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""In connection with your use of the Services, we may send you service announcements, administrative messages, and other information. You may opt out of some of those communications.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"You should be aware that any information you provide in these areas may be read, collected, and used by others who access them.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You should be aware that any information you provide in these areas may be read, collected, and used by others who access them.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is generally fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect user tracking and"
"You are solely responsible for any Member Content that you submit, post or transmit via our Services.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You are solely responsible for any Member Content that you submit, post or transmit via our Services.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is general and may negatively affect user rights."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but does not reach the level of a dark pattern."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""General User Terms"", ""explanation"
"In order to access certain areas and features of our Services, you will need to register for an account using either your email address or your login credentials from a third-party social media site.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""In order to access certain areas and features of our Services, you will need to register for an account using either your email address or your login credentials from a third-party social media site.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
Content is available under GNU Free Documentation License,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Content is available under GNU Free Documentation License""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}"
"Zillow allows certain companies to place tracking technologies like cookies and pixels on our sites, which allow those companies to receive information about your activity on Zillow that is associated with your browser or device.&nbsp. The companies may use that data to serve you more relevant ads on our sites or others.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Zillow allows certain companies to place tracking technologies like cookies and pixels on our sites, which allow those companies to receive information about your activity on Zillow that is associated with your browser or device.&nbsp. The companies may use that data to serve you more relevant ads on our sites or others.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
All the information you provide may be transferred or accessed by entities around the world as described in this Privacy Policy.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""All the information you provide may be transferred or accessed by entities around the world as described in this Privacy Policy.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Amber"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is fair."", ""vi"
"If you are in the European Economic Area, and unless stipulated otherwise contractually, the Controller of your personal data is NortonLifeLock Ireland Limited, which has its principal place of business at Ballycoolin Business Park, Blanchardstown, Dublin 15, Ireland.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""If you are in the European Economic Area, and unless stipulated otherwise contractually, the Controller of your personal data is NortonLifeLock Ireland Limited, which has its principal place of business at Ballycoolin Business Park, Blanchardstown, Dublin 15, Ireland.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect user rights, particularly in tracking & privacy."", ""violated_statute"": ""GDPR""}"
UpCloud will guarantee 100% virtual server and network availability to the Customer. The network will be deemed available if UpCloud’s routers and switches are available and responding properly.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""UpCloud will guarantee 100% virtual server and network availability to the Customer. The network will be deemed available if UpCloud’s routers and switches are available and responding properly.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Amber"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is fair."", ""violated"
"For all unscheduled interruptions in the provision of the Services, which are due to hardware or telecommunications failures that last longer than 5 minutes, UpCloud shall offer compensation to the Customer.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""For all unscheduled interruptions in the provision of the Services, which are due to hardware or telecommunications failures that last longer than 5 minutes, UpCloud shall offer compensation to the Customer.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Orange"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may significantly negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair."", ""violated_statute"": ""None""}

{""risk_status"": ""Orange"", ""dark_pattern_category"": ""General Terms"", ""explanation"": ""This clause may be unfair."", ""violated_statute"
"You must be at least 18 years old to access or use the Services. By registering to use our Services, you represent that you are at least 18 years old.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You must be at least 18 years old to access or use the Services. By registering to use our Services, you represent that you are at least 18 years old.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"You and Weebly agree to submit to the personal and exclusive jurisdiction of the courts located within San Francisco, California",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You and Weebly agree to submit to the personal and exclusive jurisdiction of the courts located within San Francisco, California""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}"
Couchsurfing may offer the opportunity to purchase products and services from third parties. You acknowledge that such products and services are offered and sold to you by one or more third parties.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Couchsurfing may offer the opportunity to purchase products and services from third parties. You acknowledge that such products and services are offered and sold to you by one or more third parties.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair and transparent."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking"
"Send you marketing materials by email, text, push notification or phone call depending on your account or operating system settings.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Send you marketing materials by email, text, push notification or phone call depending on your account or operating system settings.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Amber"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is fair."", ""viol"
"You agree not to post, upload to, transmit, distribute, store, create or otherwise publish through the Services, Member Content that we believe, in our sole discretion: (a) is unlawful, libelous, defamatory, harassing, threatening, invasive of privacy or publicity rights, or that would otherwise create liability or violate any local, state, national or international law;",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You agree not to post, upload to, transmit, distribute, store, create or otherwise publish through the Services, Member Content that we believe, in our sole discretion: (a) is unlawful, libelous, defamatory, harassing, threatening, invasive of privacy or publicity rights, or that would otherwise create liability or violate any local, state, national or international law;""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"We store the Users’ personal data primarily within the European Economic Area. However, we have service providers in several geographical locations. As such, we and our service providers may transfer personal data to, or access it in, jurisdictions outside the European Economic Area or the User’s domicile.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""We store the Users’ personal data primarily within the European Economic Area. However, we have service providers in several geographical locations. As such, we and our service providers may transfer personal data to, or access it in, jurisdictions outside the European Economic Area or the User’s domicile.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"(b) contains nudity, sexually explicit content or is otherwise obscene, pornographic, indecent, lewd, suggestive or sexually exploitative of minors;",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""(b) contains nudity, sexually explicit content or is otherwise obscene, pornographic, indecent, lewd, suggestive or sexually exploitative of minors;""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""General"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect user tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Safe Harbor"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}

{""risk_status"": ""Tracking & Privacy"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may"
"Enforcement of these Terms, however, is solely in our discretion and the absence of enforcement in some instances does not waive of our right to enforce the Terms in other instances.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Enforcement of these Terms, however, is solely in our discretion and the absence of enforcement in some instances does not waive of our right to enforce the Terms in other instances.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Amber"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause is fair."", ""viol"
"(g) contains unsolicited promotions, political campaigning, advertising or solicitations, without our prior written consent;",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""(g) contains unsolicited promotions, political campaigning, advertising or solicitations, without our prior written consent;""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""None""}"
This privacy policy is only applicable to Newgrounds and we are not responsible for the actions or policies of any other websites we link to.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""This privacy policy is only applicable to Newgrounds and we are not responsible for the actions or policies of any other websites we link to.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{
  ""risk_status"": ""Red"",
  ""dark_pattern_category"": ""User Rights"",
  ""explanation"": ""This clause may negatively affect user rights and user control."",
  ""violated_statute"": ""GDPR principles""
}"
"OR (B) ANY PERSONS UNDER THE AGE OF 13 WHOSE REGISTRATION HAS NOT BEEN APPROVED BY A LEGAL PARENT OR GUARDIAN (OR, FOR SCHOOL ACCOUNTS, BY SCHOOL PERSONNEL AS PERMITTED UNDER THE TERMS).",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""OR (B) ANY PERSONS UNDER THE AGE OF 13 WHOSE REGISTRATION HAS NOT BEEN APPROVED BY A LEGAL PARENT OR GUARDIAN (OR, FOR SCHOOL ACCOUNTS, BY SCHOOL PERSONNEL AS PERMITTED UNDER THE TERMS).""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Warning"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking and privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Critical"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"":"
"and remove and discard all or any part of your account, User profile, and User Content, at any time.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""and remove and discard all or any part of your account, User profile, and User Content, at any time.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Dark Pattern"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""General"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""General"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may"
UpCloud does not store personal data longer than is legally permitted and necessary for the purposes of providing the Services or the relevant parts thereof.,Predatory,"
You are a legal AI system.

Analyze the clause:
""""""UpCloud does not store personal data longer than is legally permitted and necessary for the purposes of providing the Services or the relevant parts thereof.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"You are solely responsible for any and all use of Your account. If You become aware of any unauthorized use of Your password or of Your account, You agree to notify Turnitin by sending an email to legal@turnitin.com. You are entirely responsible for maintaining the confidentiality of Your password and You agree not to share Your password with any other person, whether directly or indirectly. You agree to use reasonable efforts to retain the confidentiality of class identification numbers and passwords.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""You are solely responsible for any and all use of Your account. If You become aware of any unauthorized use of Your password or of Your account, You agree to notify Turnitin by sending an email to legal@turnitin.com. You are entirely responsible for maintaining the confidentiality of Your password and You agree not to share Your password with any other person, whether directly or indirectly. You agree to use reasonable efforts to retain the confidentiality of class identification numbers and passwords.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may affect user tracking and user privacy."", ""violated_statute"": ""None""}

{""risk_status"": ""Normal"", ""dark_pattern_category"": ""General User Terms"", ""explanation"": ""This clause may negatively affect general user terms."", ""violated_statute"": ""None""}

{""risk_status"": ""Caution"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect"
"While we give our users many avenues to opt out of providing Personal Information, we do not respond to Web browsers’ “do not track” signals.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""While we give our users many avenues to opt out of providing Personal Information, we do not respond to Web browsers’ “do not track” signals.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR""}"
"Turnitin reserves the right to change the terms, conditions, and notices under which the Site is offered from time to time and without prior notice.",Predatory,"
You are a legal AI system.

Analyze the clause:
""""""Turnitin reserves the right to change the terms, conditions, and notices under which the Site is offered from time to time and without prior notice.""""""

Return ONLY JSON:
{
  ""risk_status"": ""..."",
  ""dark_pattern_category"": ""..."",
  ""explanation"": ""..."",
  ""violated_statute"": ""...""
}
Do not add any text outside JSON.

{""risk_status"": ""Red"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights and user control."", ""violated_statute"": ""GDPR principles""}

{""risk_status"": ""Green"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause is fair and transparent."", ""violated_statute"": ""None""}

{""risk_status"": ""Gray"", ""dark_pattern_category"": ""User Rights"", ""explanation"": ""This clause may negatively affect user rights, but user control is still possible."", ""violated_statute"": ""None""}

{""risk_status"": ""Red"", ""dark_pattern_category"": ""Tracking & Privacy"", ""explanation"": ""This clause may negatively affect tracking"
